study_code,ena_ers_sample_id,sample_alias
Beinart_2019_hydrothermal_vent_snail,SAMN19804786,Beinart_2019_hydrothermal_vent_snail.sample_I09_193
Beinart_2019_hydrothermal_vent_snail,SAMN19804787,Beinart_2019_hydrothermal_vent_snail.sample_I09_194
Beinart_2019_hydrothermal_vent_snail,SAMN19804788,Beinart_2019_hydrothermal_vent_snail.sample_I09_233
Beinart_2019_hydrothermal_vent_snail,SAMN19804789,Beinart_2019_hydrothermal_vent_snail.sample_I09_234
Beinart_2019_hydrothermal_vent_snail,SAMN19804790,Beinart_2019_hydrothermal_vent_snail.sample_I09_235
Beinart_2019_hydrothermal_vent_snail,SAMN19804791,Beinart_2019_hydrothermal_vent_snail.sample_I09_236
Beinart_2019_hydrothermal_vent_snail,SAMN19804792,Beinart_2019_hydrothermal_vent_snail.sample_I09_237
Beinart_2019_hydrothermal_vent_snail,SAMN19804793,Beinart_2019_hydrothermal_vent_snail.sample_I09_238
Beinart_2019_hydrothermal_vent_snail,SAMN19804794,Beinart_2019_hydrothermal_vent_snail.sample_I09_239
Beinart_2019_hydrothermal_vent_snail,SAMN19804795,Beinart_2019_hydrothermal_vent_snail.sample_I09_240
Beinart_2019_hydrothermal_vent_snail,SAMN19804796,Beinart_2019_hydrothermal_vent_snail.sample_I09_241
Beinart_2019_hydrothermal_vent_snail,SAMN19804797,Beinart_2019_hydrothermal_vent_snail.sample_I09_242
Beinart_2019_hydrothermal_vent_snail,SAMN19804798,Beinart_2019_hydrothermal_vent_snail.sample_I09_61
Beinart_2019_hydrothermal_vent_snail,SAMN19804799,Beinart_2019_hydrothermal_vent_snail.sample_I09_62
Beinart_2019_hydrothermal_vent_snail,SAMN19804800,Beinart_2019_hydrothermal_vent_snail.sample_I09_63
Beinart_2019_hydrothermal_vent_snail,SAMN19804801,Beinart_2019_hydrothermal_vent_snail.sample_I09_64
Beinart_2019_hydrothermal_vent_snail,SAMN19804802,Beinart_2019_hydrothermal_vent_snail.sample_I09_65
Beinart_2019_hydrothermal_vent_snail,SAMN19804803,Beinart_2019_hydrothermal_vent_snail.sample_I09_66
Beinart_2019_hydrothermal_vent_snail,SAMN19804804,Beinart_2019_hydrothermal_vent_snail.sample_I09_67
Beinart_2019_hydrothermal_vent_snail,SAMN19804805,Beinart_2019_hydrothermal_vent_snail.sample_I09_68
Beinart_2019_hydrothermal_vent_snail,SAMN19804806,Beinart_2019_hydrothermal_vent_snail.sample_I09_69
Beinart_2019_hydrothermal_vent_snail,SAMN19804807,Beinart_2019_hydrothermal_vent_snail.sample_I09_70
Beinart_2019_hydrothermal_vent_snail,SAMN19804808,Beinart_2019_hydrothermal_vent_snail.sample_I16_1000
Beinart_2019_hydrothermal_vent_snail,SAMN19804809,Beinart_2019_hydrothermal_vent_snail.sample_I16_1002
Beinart_2019_hydrothermal_vent_snail,SAMN19804810,Beinart_2019_hydrothermal_vent_snail.sample_I16_1004
Beinart_2019_hydrothermal_vent_snail,SAMN19804811,Beinart_2019_hydrothermal_vent_snail.sample_I16_1006
Beinart_2019_hydrothermal_vent_snail,SAMN19804812,Beinart_2019_hydrothermal_vent_snail.sample_I16_1008
Beinart_2019_hydrothermal_vent_snail,SAMN19804813,Beinart_2019_hydrothermal_vent_snail.sample_I16_1012
Beinart_2019_hydrothermal_vent_snail,SAMN19804814,Beinart_2019_hydrothermal_vent_snail.sample_I16_1014
Beinart_2019_hydrothermal_vent_snail,SAMN19804815,Beinart_2019_hydrothermal_vent_snail.sample_I16_1016
Beinart_2019_hydrothermal_vent_snail,SAMN19804816,Beinart_2019_hydrothermal_vent_snail.sample_I16_1018
Beinart_2019_hydrothermal_vent_snail,SAMN19804817,Beinart_2019_hydrothermal_vent_snail.sample_I16_121
Beinart_2019_hydrothermal_vent_snail,SAMN19804818,Beinart_2019_hydrothermal_vent_snail.sample_I16_122
Beinart_2019_hydrothermal_vent_snail,SAMN19804819,Beinart_2019_hydrothermal_vent_snail.sample_I16_123
Beinart_2019_hydrothermal_vent_snail,SAMN19804820,Beinart_2019_hydrothermal_vent_snail.sample_I16_124
Beinart_2019_hydrothermal_vent_snail,SAMN19804821,Beinart_2019_hydrothermal_vent_snail.sample_I16_125
Beinart_2019_hydrothermal_vent_snail,SAMN19804822,Beinart_2019_hydrothermal_vent_snail.sample_I16_126
Beinart_2019_hydrothermal_vent_snail,SAMN19804823,Beinart_2019_hydrothermal_vent_snail.sample_I16_127
Beinart_2019_hydrothermal_vent_snail,SAMN19804824,Beinart_2019_hydrothermal_vent_snail.sample_I16_128
Beinart_2019_hydrothermal_vent_snail,SAMN19804825,Beinart_2019_hydrothermal_vent_snail.sample_I16_129
Beinart_2019_hydrothermal_vent_snail,SAMN19804826,Beinart_2019_hydrothermal_vent_snail.sample_I16_130
Beinart_2019_hydrothermal_vent_snail,SAMN19804827,Beinart_2019_hydrothermal_vent_snail.sample_I16_588
Beinart_2019_hydrothermal_vent_snail,SAMN19804828,Beinart_2019_hydrothermal_vent_snail.sample_I16_590
Beinart_2019_hydrothermal_vent_snail,SAMN19804829,Beinart_2019_hydrothermal_vent_snail.sample_I16_592
Beinart_2019_hydrothermal_vent_snail,SAMN19804830,Beinart_2019_hydrothermal_vent_snail.sample_I16_594
Beinart_2019_hydrothermal_vent_snail,SAMN19804831,Beinart_2019_hydrothermal_vent_snail.sample_I16_596
Beinart_2019_hydrothermal_vent_snail,SAMN19804832,Beinart_2019_hydrothermal_vent_snail.sample_I16_598
Beinart_2019_hydrothermal_vent_snail,SAMN19804833,Beinart_2019_hydrothermal_vent_snail.sample_I16_600
Beinart_2019_hydrothermal_vent_snail,SAMN19804834,Beinart_2019_hydrothermal_vent_snail.sample_I16_602
Beinart_2019_hydrothermal_vent_snail,SAMN19804835,Beinart_2019_hydrothermal_vent_snail.sample_I16_604
Beinart_2019_hydrothermal_vent_snail,SAMN19804836,Beinart_2019_hydrothermal_vent_snail.sample_I16_718
Beinart_2019_hydrothermal_vent_snail,SAMN19804837,Beinart_2019_hydrothermal_vent_snail.sample_K09_101
Beinart_2019_hydrothermal_vent_snail,SAMN19804838,Beinart_2019_hydrothermal_vent_snail.sample_K09_103
Beinart_2019_hydrothermal_vent_snail,SAMN19804839,Beinart_2019_hydrothermal_vent_snail.sample_K09_115
Beinart_2019_hydrothermal_vent_snail,SAMN19804840,Beinart_2019_hydrothermal_vent_snail.sample_K09_219
Beinart_2019_hydrothermal_vent_snail,SAMN19804841,Beinart_2019_hydrothermal_vent_snail.sample_K09_222
Beinart_2019_hydrothermal_vent_snail,SAMN19804842,Beinart_2019_hydrothermal_vent_snail.sample_K09_223
Beinart_2019_hydrothermal_vent_snail,SAMN19804843,Beinart_2019_hydrothermal_vent_snail.sample_K09_227
Beinart_2019_hydrothermal_vent_snail,SAMN19804844,Beinart_2019_hydrothermal_vent_snail.sample_K09_234
Beinart_2019_hydrothermal_vent_snail,SAMN19804845,Beinart_2019_hydrothermal_vent_snail.sample_K09_243
Beinart_2019_hydrothermal_vent_snail,SAMN19804846,Beinart_2019_hydrothermal_vent_snail.sample_K16_41
Beinart_2019_hydrothermal_vent_snail,SAMN19804847,Beinart_2019_hydrothermal_vent_snail.sample_K16_49
Beinart_2019_hydrothermal_vent_snail,SAMN19804848,Beinart_2019_hydrothermal_vent_snail.sample_K16_53
Beinart_2019_hydrothermal_vent_snail,SAMN19804849,Beinart_2019_hydrothermal_vent_snail.sample_K16_55
Beinart_2019_hydrothermal_vent_snail,SAMN19804850,Beinart_2019_hydrothermal_vent_snail.sample_K16_63
Beinart_2019_hydrothermal_vent_snail,SAMN19804851,Beinart_2019_hydrothermal_vent_snail.sample_K16_65
Beinart_2019_hydrothermal_vent_snail,SAMN19804852,Beinart_2019_hydrothermal_vent_snail.sample_K16_67
Beinart_2019_hydrothermal_vent_snail,SAMN19804853,Beinart_2019_hydrothermal_vent_snail.sample_S09_149
Beinart_2019_hydrothermal_vent_snail,SAMN19804854,Beinart_2019_hydrothermal_vent_snail.sample_S09_157
Beinart_2019_hydrothermal_vent_snail,SAMN19804855,Beinart_2019_hydrothermal_vent_snail.sample_S09_173
Beinart_2019_hydrothermal_vent_snail,SAMN19804856,Beinart_2019_hydrothermal_vent_snail.sample_S09_181
Beinart_2019_hydrothermal_vent_snail,SAMN19804857,Beinart_2019_hydrothermal_vent_snail.sample_S09_189
Beinart_2019_hydrothermal_vent_snail,SAMN19804858,Beinart_2019_hydrothermal_vent_snail.sample_S09_197
Beinart_2019_hydrothermal_vent_snail,SAMN19804859,Beinart_2019_hydrothermal_vent_snail.sample_S09_220
Beinart_2019_hydrothermal_vent_snail,SAMN19804860,Beinart_2019_hydrothermal_vent_snail.sample_S09_221
Beinart_2019_hydrothermal_vent_snail,SAMN19804861,Beinart_2019_hydrothermal_vent_snail.sample_S09_228
Beinart_2019_hydrothermal_vent_snail,SAMN19804862,Beinart_2019_hydrothermal_vent_snail.sample_S09_231
Beinart_2019_hydrothermal_vent_snail,SAMN19804863,Beinart_2019_hydrothermal_vent_snail.sample_S09_232
Beinart_2019_hydrothermal_vent_snail,SAMN19804864,Beinart_2019_hydrothermal_vent_snail.sample_S09_235
Beinart_2019_hydrothermal_vent_snail,SAMN19804865,Beinart_2019_hydrothermal_vent_snail.sample_S09_237
Beinart_2019_hydrothermal_vent_snail,SAMN19804866,Beinart_2019_hydrothermal_vent_snail.sample_S09_238
Beinart_2019_hydrothermal_vent_snail,SAMN19804867,Beinart_2019_hydrothermal_vent_snail.sample_S09_239
Beinart_2019_hydrothermal_vent_snail,SAMN19804868,Beinart_2019_hydrothermal_vent_snail.sample_S16_108
Beinart_2019_hydrothermal_vent_snail,SAMN19804869,Beinart_2019_hydrothermal_vent_snail.sample_S16_204
Beinart_2019_hydrothermal_vent_snail,SAMN19804870,Beinart_2019_hydrothermal_vent_snail.sample_S16_209
Beinart_2019_hydrothermal_vent_snail,SAMN19804871,Beinart_2019_hydrothermal_vent_snail.sample_S16_210
Beinart_2019_hydrothermal_vent_snail,SAMN19804872,Beinart_2019_hydrothermal_vent_snail.sample_S16_367
Beinart_2019_hydrothermal_vent_snail,SAMN19804873,Beinart_2019_hydrothermal_vent_snail.sample_S16_371
Beinart_2019_hydrothermal_vent_snail,SAMN19804874,Beinart_2019_hydrothermal_vent_snail.sample_S16_471
Beinart_2019_hydrothermal_vent_snail,SAMN19804875,Beinart_2019_hydrothermal_vent_snail.sample_S16_485
Beinart_2019_hydrothermal_vent_snail,SAMN19804876,Beinart_2019_hydrothermal_vent_snail.sample_S16_487
Beinart_2019_hydrothermal_vent_snail,SAMN19804877,Beinart_2019_hydrothermal_vent_snail.sample_S16_491
Beinart_2019_hydrothermal_vent_snail,SAMN19804878,Beinart_2019_hydrothermal_vent_snail.sample_S16_685
Beinart_2019_hydrothermal_vent_snail,SAMN19804879,Beinart_2019_hydrothermal_vent_snail.sample_U16_190B
Betiku_2023_trout,SAMEA103890757,Betiku_2023_trout.Rainbow1
Betiku_2023_trout,SAMEA103890766,Betiku_2023_trout.Rainbow10
Betiku_2023_trout,SAMEA103890767,Betiku_2023_trout.Rainbow11
Betiku_2023_trout,SAMEA103890768,Betiku_2023_trout.Rainbow12
Betiku_2023_trout,SAMEA103890769,Betiku_2023_trout.Rainbow13
Betiku_2023_trout,SAMEA103890770,Betiku_2023_trout.Rainbow14
Betiku_2023_trout,SAMEA103890771,Betiku_2023_trout.Rainbow15
Betiku_2023_trout,SAMEA103890772,Betiku_2023_trout.Rainbow16
Betiku_2023_trout,SAMEA103890773,Betiku_2023_trout.Rainbow17
Betiku_2023_trout,SAMEA103890774,Betiku_2023_trout.Rainbow18
Betiku_2023_trout,SAMEA103890775,Betiku_2023_trout.Rainbow19
Betiku_2023_trout,SAMEA103890758,Betiku_2023_trout.Rainbow2
Betiku_2023_trout,SAMEA103890776,Betiku_2023_trout.Rainbow20
Betiku_2023_trout,SAMEA103890777,Betiku_2023_trout.Rainbow21
Betiku_2023_trout,SAMEA103890778,Betiku_2023_trout.Rainbow22
Betiku_2023_trout,SAMEA103890779,Betiku_2023_trout.Rainbow23
Betiku_2023_trout,SAMEA103890780,Betiku_2023_trout.Rainbow24
Betiku_2023_trout,SAMEA103890781,Betiku_2023_trout.Rainbow25
Betiku_2023_trout,SAMEA103890782,Betiku_2023_trout.Rainbow26
Betiku_2023_trout,SAMEA103890783,Betiku_2023_trout.Rainbow27
Betiku_2023_trout,SAMEA103890784,Betiku_2023_trout.Rainbow28
Betiku_2023_trout,SAMEA103890785,Betiku_2023_trout.Rainbow29
Betiku_2023_trout,SAMEA103890759,Betiku_2023_trout.Rainbow3
Betiku_2023_trout,SAMEA103890786,Betiku_2023_trout.Rainbow30
Betiku_2023_trout,SAMEA103890787,Betiku_2023_trout.Rainbow31
Betiku_2023_trout,SAMEA103890788,Betiku_2023_trout.Rainbow32
Betiku_2023_trout,SAMEA103890789,Betiku_2023_trout.Rainbow33
Betiku_2023_trout,SAMEA103890760,Betiku_2023_trout.Rainbow4
Betiku_2023_trout,SAMEA103890761,Betiku_2023_trout.Rainbow5
Betiku_2023_trout,SAMEA103890762,Betiku_2023_trout.Rainbow6
Betiku_2023_trout,SAMEA103890763,Betiku_2023_trout.Rainbow7
Betiku_2023_trout,SAMEA103890764,Betiku_2023_trout.Rainbow8
Betiku_2023_trout,SAMEA103890765,Betiku_2023_trout.Rainbow9
Bowerman_2021_rodent,SAMN18914613,Bowerman_2021_rodent.sample_BG_AA_1_Col_Cont
Bowerman_2021_rodent,SAMN18914698,Bowerman_2021_rodent.sample_BG_AA_2_Cec_Cont
Bowerman_2021_rodent,SAMN18914614,Bowerman_2021_rodent.sample_BG_AA_2_Col_Cont
Bowerman_2021_rodent,SAMN18914710,Bowerman_2021_rodent.sample_BG_AA_3_Col_Cont
Bowerman_2021_rodent,SAMN18914615,Bowerman_2021_rodent.sample_BG_AA_5_Col_Cont
Bowerman_2021_rodent,SAMN18914616,Bowerman_2021_rodent.sample_BG_AF_3_Col_Cont
Bowerman_2021_rodent,SAMN18914711,Bowerman_2021_rodent.sample_BG_AF_4_Col_Cont
Bowerman_2021_rodent,SAMN18914617,Bowerman_2021_rodent.sample_BG_AF_5_Col_Cont
Bowerman_2021_rodent,SAMN18914618,Bowerman_2021_rodent.sample_BG_AF_6_Col_Cont
Bowerman_2021_rodent,SAMN18914619,Bowerman_2021_rodent.sample_BG_MA_1_Col_Cont
Bowerman_2021_rodent,SAMN18914620,Bowerman_2021_rodent.sample_BG_MA_2_Col_Cont
Bowerman_2021_rodent,SAMN18914621,Bowerman_2021_rodent.sample_BG_MG_2_Col_Cont
Bowerman_2021_rodent,SAMN18914622,Bowerman_2021_rodent.sample_BG_MG_3_Col_Cont
Bowerman_2021_rodent,SAMN18914623,Bowerman_2021_rodent.sample_BG_MO_1_Col_Cont
Bowerman_2021_rodent,SAMN18914712,Bowerman_2021_rodent.sample_BG_MO_3_Col_Cont
Bowerman_2021_rodent,SAMN18914624,Bowerman_2021_rodent.sample_BG_MO_4_Col_Cont
Bowerman_2021_rodent,SAMN18914625,Bowerman_2021_rodent.sample_BG_MO_5_Col_Cont
Bowerman_2021_rodent,SAMN18914713,Bowerman_2021_rodent.sample_BG_MT_1_Col_Cont
Bowerman_2021_rodent,SAMN18914626,Bowerman_2021_rodent.sample_BG_MT_2_Col_Cont
Bowerman_2021_rodent,SAMN18914714,Bowerman_2021_rodent.sample_BG_MT_3_Col_Cont
Bowerman_2021_rodent,SAMN18914627,Bowerman_2021_rodent.sample_BG_MT_4_Col_Cont
Bowerman_2021_rodent,SAMN18914628,Bowerman_2021_rodent.sample_BG_MT_5_Col_Cont
Bowerman_2021_rodent,SAMN18914629,Bowerman_2021_rodent.sample_CC_AA_3_Col_Cont
Bowerman_2021_rodent,SAMN18914630,Bowerman_2021_rodent.sample_CC_AA_4_Col_Cont
Bowerman_2021_rodent,SAMN18914631,Bowerman_2021_rodent.sample_CC_AA_6_Col_Cont
Bowerman_2021_rodent,SAMN18914699,Bowerman_2021_rodent.sample_CC_AF_1_Cec_Cont
Bowerman_2021_rodent,SAMN18914632,Bowerman_2021_rodent.sample_CC_AF_1_Col_Cont
Bowerman_2021_rodent,SAMN18914633,Bowerman_2021_rodent.sample_CC_AF_2_Col_Cont
Bowerman_2021_rodent,SAMN18914634,Bowerman_2021_rodent.sample_CC_AF_3_Col_Cont
Bowerman_2021_rodent,SAMN18914635,Bowerman_2021_rodent.sample_CC_MA_1_Col_Cont
Bowerman_2021_rodent,SAMN18914636,Bowerman_2021_rodent.sample_CC_MA_2_Col_Cont
Bowerman_2021_rodent,SAMN18914715,Bowerman_2021_rodent.sample_CC_MA_3_Col_Cont
Bowerman_2021_rodent,SAMN18914637,Bowerman_2021_rodent.sample_CC_MA_6_Col_Cont
Bowerman_2021_rodent,SAMN18914638,Bowerman_2021_rodent.sample_CC_MG_2_Col_Cont
Bowerman_2021_rodent,SAMN18914700,Bowerman_2021_rodent.sample_CC_MG_3_Cec_Cont
Bowerman_2021_rodent,SAMN18914639,Bowerman_2021_rodent.sample_CC_MG_3_Col_Cont
Bowerman_2021_rodent,SAMN18914701,Bowerman_2021_rodent.sample_CC_MO_1_Cec_Cont
Bowerman_2021_rodent,SAMN18914640,Bowerman_2021_rodent.sample_CC_MO_1_Col_Cont
Bowerman_2021_rodent,SAMN18914702,Bowerman_2021_rodent.sample_CC_MO_2_Cec_Cont
Bowerman_2021_rodent,SAMN18914641,Bowerman_2021_rodent.sample_CC_MO_2_Col_Cont
Bowerman_2021_rodent,SAMN18914642,Bowerman_2021_rodent.sample_CC_MO_3_Col_Cont
Bowerman_2021_rodent,SAMN18914716,Bowerman_2021_rodent.sample_CC_MO_4_Col_Cont
Bowerman_2021_rodent,SAMN18914643,Bowerman_2021_rodent.sample_CC_MT_2_Col_Cont
Bowerman_2021_rodent,SAMN18914717,Bowerman_2021_rodent.sample_CC_MT_3_Col_Cont
Bowerman_2021_rodent,SAMN18914718,Bowerman_2021_rodent.sample_CC_MT_4_Col_Cont
Bowerman_2021_rodent,SAMN18914703,Bowerman_2021_rodent.sample_CC_MT_5_Cec_Cont
Bowerman_2021_rodent,SAMN18914644,Bowerman_2021_rodent.sample_CC_MT_5_Col_Cont
Bowerman_2021_rodent,SAMN18914645,Bowerman_2021_rodent.sample_CC_MT_6_Col_Cont
Bowerman_2021_rodent,SAMN18914732,Bowerman_2021_rodent.sample_ISLE_MMD_M10_Faeces
Bowerman_2021_rodent,SAMN18914723,Bowerman_2021_rodent.sample_ISLE_MMD_M1_Faeces
Bowerman_2021_rodent,SAMN18914724,Bowerman_2021_rodent.sample_ISLE_MMD_M2_Faeces
Bowerman_2021_rodent,SAMN18914725,Bowerman_2021_rodent.sample_ISLE_MMD_M3_Faeces
Bowerman_2021_rodent,SAMN18914726,Bowerman_2021_rodent.sample_ISLE_MMD_M4_Faeces
Bowerman_2021_rodent,SAMN18914727,Bowerman_2021_rodent.sample_ISLE_MMD_M5_Faeces
Bowerman_2021_rodent,SAMN18914728,Bowerman_2021_rodent.sample_ISLE_MMD_M6_Faeces
Bowerman_2021_rodent,SAMN18914729,Bowerman_2021_rodent.sample_ISLE_MMD_M7_Faeces
Bowerman_2021_rodent,SAMN18914730,Bowerman_2021_rodent.sample_ISLE_MMD_M8_Faeces
Bowerman_2021_rodent,SAMN18914731,Bowerman_2021_rodent.sample_ISLE_MMD_M9_Faeces
Bowerman_2021_rodent,SAMN18914646,Bowerman_2021_rodent.sample_LM_AA_1_Col_Cont
Bowerman_2021_rodent,SAMN18914704,Bowerman_2021_rodent.sample_LM_AA_2_Cec_Cont
Bowerman_2021_rodent,SAMN18914647,Bowerman_2021_rodent.sample_LM_AA_2_Col_Cont
Bowerman_2021_rodent,SAMN18914648,Bowerman_2021_rodent.sample_LM_AA_3_Col_Cont
Bowerman_2021_rodent,SAMN18914649,Bowerman_2021_rodent.sample_LM_AF_1_Col_Cont
Bowerman_2021_rodent,SAMN18914650,Bowerman_2021_rodent.sample_LM_AF_4_Col_Cont
Bowerman_2021_rodent,SAMN18914705,Bowerman_2021_rodent.sample_LM_AF_6_Cec_Cont
Bowerman_2021_rodent,SAMN18914651,Bowerman_2021_rodent.sample_LM_AF_6_Col_Cont
Bowerman_2021_rodent,SAMN18914652,Bowerman_2021_rodent.sample_LM_MA_1_Col_Cont
Bowerman_2021_rodent,SAMN18914653,Bowerman_2021_rodent.sample_LM_MA_3_Col_Cont
Bowerman_2021_rodent,SAMN18914654,Bowerman_2021_rodent.sample_LM_MA_4_Col_Cont
Bowerman_2021_rodent,SAMN18914655,Bowerman_2021_rodent.sample_LM_MG_3_Col_Cont
Bowerman_2021_rodent,SAMN18914656,Bowerman_2021_rodent.sample_LM_MG_4_Col_Cont
Bowerman_2021_rodent,SAMN18914706,Bowerman_2021_rodent.sample_LM_MG_6_Cec_Cont
Bowerman_2021_rodent,SAMN18914657,Bowerman_2021_rodent.sample_LM_MG_6_Col_Cont
Bowerman_2021_rodent,SAMN18914658,Bowerman_2021_rodent.sample_LM_MO_1_Col_Cont
Bowerman_2021_rodent,SAMN18914719,Bowerman_2021_rodent.sample_LM_MT_2_Col_Cont
Bowerman_2021_rodent,SAMN18914659,Bowerman_2021_rodent.sample_LM_MT_3_Col_Cont
Bowerman_2021_rodent,SAMN18914660,Bowerman_2021_rodent.sample_LM_MT_4_Col_Cont
Bowerman_2021_rodent,SAMN18914661,Bowerman_2021_rodent.sample_LM_MT_7_Col_Cont
Bowerman_2021_rodent,SAMN18914662,Bowerman_2021_rodent.sample_PL1_AF_1_Col_Cont
Bowerman_2021_rodent,SAMN18914663,Bowerman_2021_rodent.sample_PL1_AF_2_Col_Cont
Bowerman_2021_rodent,SAMN18914664,Bowerman_2021_rodent.sample_PL1_AF_3_Col_Cont
Bowerman_2021_rodent,SAMN18914720,Bowerman_2021_rodent.sample_PL1_AF_4_Col_Cont
Bowerman_2021_rodent,SAMN18914665,Bowerman_2021_rodent.sample_PL1_MA_10_Col_Cont
Bowerman_2021_rodent,SAMN18914666,Bowerman_2021_rodent.sample_PL1_MA_4_Col_Cont
Bowerman_2021_rodent,SAMN18914667,Bowerman_2021_rodent.sample_PL1_MA_7_Col_Cont
Bowerman_2021_rodent,SAMN18914668,Bowerman_2021_rodent.sample_PL1_MG_2_Col_Cont
Bowerman_2021_rodent,SAMN18914669,Bowerman_2021_rodent.sample_PL1_MG_3_Col_Cont
Bowerman_2021_rodent,SAMN18914670,Bowerman_2021_rodent.sample_PL1_MG_4_Col_Cont
Bowerman_2021_rodent,SAMN18914671,Bowerman_2021_rodent.sample_PL1_MT_1_Col_Cont
Bowerman_2021_rodent,SAMN18914672,Bowerman_2021_rodent.sample_PL1_MT_2_Col_Cont
Bowerman_2021_rodent,SAMN18914673,Bowerman_2021_rodent.sample_PL2_AA_1_Col_Cont
Bowerman_2021_rodent,SAMN18914674,Bowerman_2021_rodent.sample_PL2_AF_1_Col_Cont
Bowerman_2021_rodent,SAMN18914675,Bowerman_2021_rodent.sample_PL2_MA_10_Col_Cont
Bowerman_2021_rodent,SAMN18914676,Bowerman_2021_rodent.sample_PL2_MA_3_Col_Cont
Bowerman_2021_rodent,SAMN18914677,Bowerman_2021_rodent.sample_PL2_MA_6_Col_Cont
Bowerman_2021_rodent,SAMN18914678,Bowerman_2021_rodent.sample_PL2_MG_1_Col_Cont
Bowerman_2021_rodent,SAMN18914679,Bowerman_2021_rodent.sample_PL2_MT_1_Col_Cont
Bowerman_2021_rodent,SAMN18914680,Bowerman_2021_rodent.sample_WF_AA_3_Col_Cont
Bowerman_2021_rodent,SAMN18914681,Bowerman_2021_rodent.sample_WF_AA_4_Col_Cont
Bowerman_2021_rodent,SAMN18914682,Bowerman_2021_rodent.sample_WF_AA_7_Col_Cont
Bowerman_2021_rodent,SAMN18914721,Bowerman_2021_rodent.sample_WF_AF_4_Col_Cont
Bowerman_2021_rodent,SAMN18914683,Bowerman_2021_rodent.sample_WF_AF_5_Col_Cont
Bowerman_2021_rodent,SAMN18914707,Bowerman_2021_rodent.sample_WF_AF_6_Cec_Cont
Bowerman_2021_rodent,SAMN18914684,Bowerman_2021_rodent.sample_WF_AF_6_Col_Cont
Bowerman_2021_rodent,SAMN18914685,Bowerman_2021_rodent.sample_WF_AF_7_Col_Cont
Bowerman_2021_rodent,SAMN18914686,Bowerman_2021_rodent.sample_WF_MA_1_Col_Cont
Bowerman_2021_rodent,SAMN18914687,Bowerman_2021_rodent.sample_WF_MA_2_Col_Cont
Bowerman_2021_rodent,SAMN18914708,Bowerman_2021_rodent.sample_WF_MA_3_Cec_Cont
Bowerman_2021_rodent,SAMN18914688,Bowerman_2021_rodent.sample_WF_MA_3_Col_Cont
Bowerman_2021_rodent,SAMN18914689,Bowerman_2021_rodent.sample_WF_MG_2_Col_Cont
Bowerman_2021_rodent,SAMN18914690,Bowerman_2021_rodent.sample_WF_MG_5_Col_Cont
Bowerman_2021_rodent,SAMN18914722,Bowerman_2021_rodent.sample_WF_MG_7_Col_Cont
Bowerman_2021_rodent,SAMN18914691,Bowerman_2021_rodent.sample_WF_MG_LIVE_4_Col_Cont
Bowerman_2021_rodent,SAMN18914692,Bowerman_2021_rodent.sample_WF_MO_2_Col_Cont
Bowerman_2021_rodent,SAMN18914693,Bowerman_2021_rodent.sample_WF_MO_7_Col_Cont
Bowerman_2021_rodent,SAMN18914694,Bowerman_2021_rodent.sample_WF_MO_LIVE_1_Col_Cont
Bowerman_2021_rodent,SAMN18914709,Bowerman_2021_rodent.sample_WF_MO_LIVE_1_Trap_RNAL
Bowerman_2021_rodent,SAMN18914695,Bowerman_2021_rodent.sample_WF_MT_3_Col_Cont
Bowerman_2021_rodent,SAMN18914696,Bowerman_2021_rodent.sample_WF_MT_5_Col_Cont
Bowerman_2021_rodent,SAMN18914697,Bowerman_2021_rodent.sample_WF_MT_6_Col_Cont
Brealey_2020_mammalian_calculus,SAMEA6818266,Brealey_2020_mammalian_calculus.sample_Gb1-reg
Brealey_2020_mammalian_calculus,SAMEA6818267,Brealey_2020_mammalian_calculus.sample_Gb1-uv
Brealey_2020_mammalian_calculus,SAMEA6818268,Brealey_2020_mammalian_calculus.sample_Gb1-wash
Brealey_2020_mammalian_calculus,SAMEA6818269,Brealey_2020_mammalian_calculus.sample_Gb2-reg
Brealey_2020_mammalian_calculus,SAMEA6818270,Brealey_2020_mammalian_calculus.sample_Gb2-uv
Brealey_2020_mammalian_calculus,SAMEA6818271,Brealey_2020_mammalian_calculus.sample_Gb2-wash
Brealey_2020_mammalian_calculus,SAMEA6818278,Brealey_2020_mammalian_calculus.sample_Rt1
Brealey_2020_mammalian_calculus,SAMEA6818281,Brealey_2020_mammalian_calculus.sample_Rt11
Brealey_2020_mammalian_calculus,SAMEA6818282,Brealey_2020_mammalian_calculus.sample_Rt13
Brealey_2020_mammalian_calculus,SAMEA6818279,Brealey_2020_mammalian_calculus.sample_Rt5
Brealey_2020_mammalian_calculus,SAMEA6818280,Brealey_2020_mammalian_calculus.sample_Rt7
Brealey_2020_mammalian_calculus,SAMEA6818283,Brealey_2020_mammalian_calculus.sample_Rt_tooth
Brealey_2020_mammalian_calculus,SAMEA6818275,Brealey_2020_mammalian_calculus.sample_Ua13
Brealey_2020_mammalian_calculus,SAMEA6818276,Brealey_2020_mammalian_calculus.sample_Ua14
Brealey_2020_mammalian_calculus,SAMEA6818272,Brealey_2020_mammalian_calculus.sample_Ua2
Brealey_2020_mammalian_calculus,SAMEA6818273,Brealey_2020_mammalian_calculus.sample_Ua6
Brealey_2020_mammalian_calculus,SAMEA6818274,Brealey_2020_mammalian_calculus.sample_Ua7
